tax_level,name,domain,Z_score,nt_rpm,nt_contigs,nt_alignment_length,nr_rpm,nr_contigs,known_pathogen
1,Haemophilus parainfluenzae,bacteria,100,1551.02850925294,44,100.674,782.4077146675942,23,1
1,Veillonella dispar,bacteria,100,1439.793131316618,106,151.557,852.5956714499495,73,0
1,Veillonella parvula,bacteria,100,1178.7816670322343,52,126.933,983.8847513240871,58,0
1,Veillonella atypica,bacteria,100,442.74813809583924,12,120.295,413.60760246745065,20,0
1,Veillonella nakazawae,bacteria,100,621.3514209795111,48,151.101,45.4341684528639,5,0
1,Odoribacter splanchnicus,bacteria,100,1245.5228937940276,14,98.2894,991.0915504579897,13,0
1,[Ruminococcus] torques,bacteria,100,1486.167317047817,79,240.603,657.6987557418022,31,0
1,[Ruminococcus] gnavus,bacteria,100,662.0855030406995,31,108.395,946.597399283461,46,0
1,Alistipes indistinctus,bacteria,100,659.265451205694,8,1027.42,235.00431958377877,1,0
1,Alistipes megaguti,bacteria,100,772.0675246059079,33,331.734,63.294496741231086,2,0
1,Alistipes onderdonkii,bacteria,100,469.06862188922247,1,97.6841,18.48700647392393,1,0
1,Alistipes finegoldii,bacteria,100,75.2013822668092,1,82.4303,10.96686824724301,1,0
1,Alistipes communis,bacteria,100,23.187092865599507,1,77.5319,12.533563711134867,1,0
1,Clostridioides difficile,bacteria,100,997.9850104991139,37,114.022,818.1283712443285,68,1
1,Dysosmobacter welbionis,bacteria,100,1341.7179952769877,134,210.123,48.254220287869245,6,0
1,Methanobrevibacter smithii,archaea,100,770.5008291420161,19,102.397,437.1080344258285,11,0
1,Flavonifractor plautii,bacteria,100,422.69443615802345,34,148.504,630.1249155773055,62,0
1,Acidaminococcus intestini,bacteria,100,583.7507298461065,75,315.16,179.2299610692286,29,0
1,Acidaminococcus fermentans,bacteria,100,93.06171055517639,5,58.4747,78.33477319459293,9,0
1,Paraprevotella xylaniphila,bacteria,100,625.42482918563,10,907.034,103.40190061686266,5,0
1,Faecalitalea cylindroides,bacteria,100,531.1097622593401,22,358.377,68.30792222568503,5,0
1,Oscillibacter sp. NSJ-62,bacteria,100,551.4768032899342,47,136.268,34.78063929839926,5,0
1,Oscillibacter sp. PEA192,bacteria,100,435.85467805471507,21,147.684,34.15396111284252,2,0
1,Oscillibacter valericigenes,bacteria,100,196.77695026481743,15,131.63,35.407317483956,3,0
1,Lacrimispora saccharolytica,bacteria,100,521.7095894759889,49,169.336,32.273926556172285,1,0
1,Ruthenibacterium lactatiformans,bacteria,100,378.8269631690514,36,154.585,147.26937360583472,15,0
1,Bacillus velezensis,bacteria,100,15.353615546140214,1,128.462,14.72693736058347,1,0
1,Enterocloster bolteae,bacteria,100,345.613019334544,14,147.684,166.69639735809375,13,0
1,Enterocloster clostridioformis,bacteria,100,103.40190061686266,9,111.806,203.6704103059416,16,0
1,Butyricimonas faecalis,bacteria,100,411.7275679107804,12,427.883,22.24707558726439,2,0
1,Enterococcus faecium,bacteria,100,506.3559739298487,11,122.656,231.24425047043832,9,1
1,Enterococcus faecalis,bacteria,100,52.0142894012097,7,140.991,57.02771488566365,11,1
1,[Clostridium] scindens,bacteria,100,348.43307116954935,21,148.339,77.08141682347944,5,0
1,Lachnoclostridium phocaeense,bacteria,100,133.7957926163647,6,101.078,12.533563711134867,1,0
1,Lachnoclostridium phytofermentans,bacteria,100,18.48700647392393,1,73.5556,19.113684659480676,2,0
1,Turicibacter sanguinis,bacteria,100,32.273926556172285,2,130.365,204.92376667705508,7,0
1,Intestinimonas butyriciproducens,bacteria,100,133.16911443080798,9,122.76,276.3650798305238,33,0
1,Faecalibacillus intestinalis,bacteria,100,361.2799739734626,43,192.649,30.080552906723685,1,0
1,Romboutsia ilealis,bacteria,100,287.9586262633236,14,130.127,67.68124404012829,5,0
1,Romboutsia sp. CE17,bacteria,100,238.1377105115625,14,120.534,37.6006911334046,3,0
1,Butyrivibrio fibrisolvens,bacteria,100,37.91403022618297,3,76.2766,47.314203009534125,4,0
1,Butyrivibrio proteoclasticus,bacteria,100,40.107403875631576,3,88.451,31.333909277837172,2,0
1,Flintibacter sp. KGMB00164,bacteria,100,288.8986435416587,20,172.413,16.606971917253702,1,0
1,Desulfovibrio piger,bacteria,100,182.36335199701233,2,87.6667,119.06885525578124,1,0
1,[Clostridium] innocuum,bacteria,100,179.543300162007,18,144.012,114.99544704966242,8,0
1,Erysipelatoclostridium ramosum,bacteria,100,110.92203884354359,7,102.19,61.414462184560854,7,0
1,Hungatella hathewayi,bacteria,100,51.38761121565296,1,88.0648,229.36421591376808,20,0
1,Phascolarctobacterium faecium,bacteria,100,88.36162416350082,1,116.09,22.56041468004276,2,0
1,Megasphaera elsdenii,bacteria,100,94.62840601906825,8,152.738,82.09484230793339,13,0
1,Megasphaera hexanoica,bacteria,100,36.03399566951275,2,101.753,43.2407948034153,5,0
1,Paeniclostridium sordellii,bacteria,100,124.08228074023519,5,111.043,47.000863916755755,2,0
1,Schaalia odontolytica,bacteria,100,120.94888981245148,1,81.1348,42.92745571063693,1,0
1,Christensenella minuta,bacteria,100,107.16196973020313,6,176.575,15.353615546140214,2,0
1,Paraclostridium bifermentans,bacteria,100,74.2613649884741,4,99.3509,40.107403875631576,1,1
1,Porphyromonas gingivalis,bacteria,100,73.94802589569572,4,174.577,19.740362845037417,1,1
1,Campylobacter hominis,bacteria,100,64.86119220512295,3,105.21,27.260501071718338,1,0
1,Petrimonas mucosa,bacteria,100,53.58098486510156,2,631.644,31.020570185058798,1,0
1,Caproiciproducens galactitolivorans,bacteria,100,72.0679913390255,6,100.525,11.906885525578124,3,0
1,Selenomonas ruminantium,bacteria,100,33.527282927285775,3,92.8551,50.76093303009622,9,0
1,Ligilactobacillus ruminis,bacteria,100,12.533563711134867,1,95.0,39.16738659729646,3,0
1,Acutalibacter muris,bacteria,100,37.28735204062623,4,89.9213,12.84690280391324,1,0
1,Treponema sp. RCC2812,bacteria,100,29.76721381394531,3,280.123,17.546989195588814,3,0
1,Rothia mucilaginosa,bacteria,100,66.42788766901481,2,86.8528,24.753788329491364,1,0
1,crAssphage cr8_1,viruses,100,52.0142894012097,2,105.75,45.4341684528639,2,0
1,Pseudoclostridium thermosuccinogenes,bacteria,100,13.786920082248356,4,101.531,11.906885525578124,1,0
1,Lactococcus garvieae,bacteria,100,125.96231529690543,2,86.6571,52.95430667954482,1,0
1,Lactococcus lactis,bacteria,1.1289508215620512,42.92745571063693,1,72.92,33.840622020064146,3,0
1,Klebsiella pneumoniae,bacteria,5.627071864135982,106.84863063742475,1,77.6958,83.97487686460362,1,1
1,Escherichia coli,bacteria,1.7238218360261837,406.08746424076975,7,75.7937,223.7241122437574,7,1
1,Staphylococcus aureus,bacteria,1.8959886815815143,29.45387472116694,1,68.7903,14.72693736058347,1,1
tax_level,name,domain,Z_score,nt_rpm,nt_contigs,nt_alignment_length,nr_rpm,nr_contigs,known_pathogen
1,Escherichia coli,bacteria,99,37275.93423671398,285,82560.3,32433.38952509574,554,1
1,Lactobacillus gasseri,bacteria,100,17479.65336729299,58,45565.3,11749.709549875692,31,0
1,Lactobacillus paragasseri,bacteria,100,1189.7475068552494,4,16974.3,20041.034301265663,33,0
1,Lactobacillus sp. JM1,bacteria,100,14191.23249835802,22,77089.8,350.64085920556806,4,0
1,Lactobacillus helveticus,bacteria,100,195.99081068132315,1,3784.96,329.44994050441744,5,0
1,Lactobacillus johnsonii,bacteria,100,10.780166248921304,2,146.829,104.20827373957262,4,0
1,Candida albicans,eukaryota,100,6914.888944915552,10746,804.25,4732.358650986746,7705,1
1,Streptococcus mitis,bacteria,100,2940.399489378672,1441,2022.62,2328.8517404912673,1242,1
1,Streptococcus pneumoniae,bacteria,100,447.2929416491678,298,1077.01,831.2817917742962,471,1
1,Streptococcus salivarius,bacteria,100,249.72372656379696,280,229.582,199.5841994309636,235,0
1,Streptococcus pseudopneumoniae,bacteria,100,120.86547766313949,82,1109.56,192.33025578682964,117,0
1,Streptococcus oralis,bacteria,100,70.75953360273267,57,516.269,142.49297630583519,95,1
1,Streptococcus infantarius,bacteria,100,130.83965017382369,101,182.161,36.53838280008218,26,0
1,Streptococcus parasanguinis,bacteria,100,51.01268701592356,25,164.326,84.8308409494555,53,0
1,Streptococcus equinus,bacteria,100,29.922517532052595,33,271.79,70.96103203729196,48,1
1,Streptococcus thermophilus,bacteria,100,61.35627332329976,55,199.024,71.12894739942469,82,0
1,Streptococcus vestibularis,bacteria,100,32.81066176073556,43,208.487,25.72463347873433,31,0
1,Streptococcus lutetiensis,bacteria,100,16.69078699599342,7,168.331,17.194533082391615,14,0
1,Streptococcus sanguinis,bacteria,100,12.761567522087526,4,2011.46,17.429614589377437,10,1
1,Klebsiella pneumoniae,bacteria,99,3639.9013049512014,3983,2005.46,4390.079976815388,4020,1
1,Klebsiella quasipneumoniae,bacteria,100,2504.9613722960753,3307,673.535,1738.7299918119988,2117,0
1,Klebsiella variicola,bacteria,100,158.20985420145877,148,319.209,652.4855141753645,400,0
1,Klebsiella oxytoca,bacteria,100,12.190655290836242,7,780.401,20.552840325046226,27,1
1,Klebsiella michiganensis,bacteria,100,12.056323001130057,12,509.941,37.6466241901582,41,0
1,Lactobacillus vaginalis,bacteria,100,2244.793310207622,1715,1228.25,1481.7187385316413,1152,0
1,Limosilactobacillus reuteri,bacteria,100,128.79108275580438,46,718.805,188.50178553020336,95,0
1,Limosilactobacillus oris,bacteria,100,26.83287486881035,16,1775.54,171.71024931693032,18,0
1,Enterobacter roggenkampii,bacteria,100,930.4526046498868,1235,237.399,650.2690313952126,909,0
1,Enterobacter hormaechei,bacteria,100,61.322690250873215,34,321.779,210.4986979695911,186,0
1,Enterobacter asburiae,bacteria,100,41.30717908465173,27,167.891,137.3883492970002,144,0
1,Enterobacter cloacae,bacteria,100,109.17856845870143,185,304.149,202.87534052876512,168,1
1,Enterobacter kobei,bacteria,100,28.91502535925621,21,175.667,46.24389073135401,48,0
1,Human betaherpesvirus 5,viruses,100,200.62527467618654,277,590.866,193.06908338021364,267,1
1,Aeromonas caviae,bacteria,100,99.0364805858845,31,166.764,75.15891609061022,32,1
1,Citrobacter freundii,bacteria,100,19.612514297102933,7,170.226,90.70787862410107,27,1
1,Salmonella enterica,bacteria,52.460113900142666,150.04916760180808,5,8635.36,384.79484386336543,102,1
1,Gemella haemolysans,bacteria,100,51.07985316077665,15,331.076,26.866457941236895,5,0
1,Xanthomonas campestris,bacteria,100,14.675802650400655,2,139.38,10.074921727963837,1,0
1,Rothia mucilaginosa,bacteria,100,36.471216655229085,7,144.11,22.265577018800077,5,0
1,Asticcacaulis excentricus,bacteria,100,11.25032926289295,2,146.933,10.612250886788575,3,0
1,uncultured bacterium,bacteria,100,10.343586307376205,1,139.955,57.09122312512841,16,0
1,Kluyvera ascorbata,bacteria,100,30.090432894185323,5,148.489,28.679943852270387,19,0
1,Acinetobacter baumannii,bacteria,100,80.66653996856378,17,165.354,173.7252336625231,23,1
1,Acinetobacter nosocomialis,bacteria,100,75.83057753914115,23,163.515,26.06046420299979,13,0
1,Staphylococcus hominis,bacteria,100,59.84503506410519,22,164.049,45.0013170515718,21,0
1,Staphylococcus haemolyticus,bacteria,1.586977205367135,64.21083447955618,20,161.679,51.046270088350106,16,1
tax_level,name,domain,Z_score,nt_rpm,nt_contigs,nt_alignment_length,nr_rpm,nr_contigs,known_pathogen
1,Prevotella copri,bacteria,100,88972.61760928517,4174,1101.63,119135.83545685386,7347,0
1,Prevotella intermedia,bacteria,100,960.3589187777131,67,336.818,318.5742344359173,19,1
1,Prevotella dentalis,bacteria,100,1143.8205880890418,69,347.65,73.84828927152759,4,0
1,Prevotella melaninogenica,bacteria,100,722.9184550661199,37,250.699,250.0244771300598,10,1
1,Prevotella ruminicola,bacteria,100,606.6819100692312,41,128.112,339.7683622985978,35,0
1,Prevotella denticola,bacteria,100,645.4274250681941,46,118.164,106.63295580911159,9,0
1,Prevotella scopos,bacteria,100,336.1256215721996,22,400.456,103.65253157842214,6,0
1,Prevotella oris,bacteria,100,274.1990292234298,20,126.6,62.92006709233293,6,0
1,Prevotella enoeca,bacteria,100,227.83687452381608,14,117.277,13.577488162029738,1,0
1,Prevotella sp. oral taxon 299,bacteria,100,73.51713102367322,9,111.525,12.252855170612202,1,0
1,uncultured Prevotella sp.,bacteria,100,52.32300316099265,2,108.743,28.47960931547701,2,0
1,Faecalibacterium prausnitzii,bacteria,100,64194.695188324455,5723,746.933,52770.06679559607,5787,0
1,Ruminococcus bromii,bacteria,100,993.4747435631515,1,552.0,90741.66496932328,139,0
1,Ruminococcus sp. JE7A12,bacteria,100,19251.55358076675,26,4347.39,78.81566298934335,1,0
1,Ruminococcus bicirculans,bacteria,100,2640.655868390857,10,2526.56,90.0750434163924,5,0
1,Ruminococcus sp. SR1/5,bacteria,100,984.5334708710832,54,299.876,34.771616024710305,5,0
1,Ruminococcus albus,bacteria,100,284.1337766590613,2,75.8916,40.07014799038045,2,0
1,Ruminococcus champanellensis,bacteria,100,152.33279401301658,5,106.371,32.45350828972962,2,0
1,[Eubacterium] rectale,bacteria,100,33252.26198355439,1649,1063.78,56128.673745335225,3033,0
1,Lachnospiraceae bacterium,bacteria,100,25309.431408766995,1398,1205.79,437.1288871677867,22,0
1,Lachnospiraceae bacterium sunii NSJ-8,bacteria,100,1012.019605442997,52,141.571,99.67863260416954,5,0
1,Lachnospiraceae bacterium NSJ-29,bacteria,100,186.4420935420181,10,137.367,15.56443764915604,1,0
1,Lachnospiraceae bacterium NSJ-38,bacteria,100,62.588908844478546,6,194.432,34.771616024710305,2,0
1,uncultured bacterium,bacteria,100,69711.79159757849,927,973.006,857.3687036949998,65,0
1,uncultured organism,,100,27185.44288286208,521,1163.2,50.00489542601196,4,0
1,Clostridiales bacterium,bacteria,100,1703.4780269629505,58,254.15,1399.4747554326261,77,0
1,butyrate-producing bacterium SS3/4,bacteria,100,2228.695008060003,110,331.197,54.97226914382772,1,0
1,uncultured prokaryote,,100,1561.7422968812741,30,2385.91,118.22349448401503,10,0
1,Candidatus Melainabacteria bacterium MEL.A1,bacteria,100,549.7226914382771,8,114.85,185.77977704630933,2,0
1,[Ruminococcus] torques,bacteria,100,33306.90309445036,3033,2473.46,12211.460389630403,1325,0
1,[Ruminococcus] gnavus,bacteria,100,618.2724487441346,28,248.988,1532.6003710700884,136,0
1,Phascolarctobacterium faecium,bacteria,100,836.5057340801736,67,402.992,183.79282755918302,24,0
1,Lachnospira eligens,bacteria,100,4157.360643563935,278,273.148,4003.040900063792,272,0
1,Collinsella aerofaciens,bacteria,100,3303.634680595333,251,159.858,2521.4388991632786,200,0
1,Roseburia intestinalis,bacteria,100,3549.354100503286,162,443.109,1843.8891240532093,79,0
1,Roseburia inulinivorans,bacteria,100,38.41435675110853,3,160.053,2791.99518766031,141,0
1,Roseburia hominis,bacteria,100,874.2577743355733,44,575.327,346.7226855035399,23,0
1,Bacteroides ovatus,bacteria,100,1326.951099152516,14,3061.19,3416.2284848658237,73,0
1,Bacteroides thetaiotaomicron,bacteria,100,3491.0702488809143,86,3355.86,875.2512490791365,52,0
1,Bacteroides fragilis,bacteria,100,2291.283916904482,76,2469.74,946.7814306156835,69,0
1,Bacteroides uniformis,bacteria,100,1891.5759117442406,45,1126.68,1062.6868173647179,49,0
1,Bacteroides xylanisolvens,bacteria,100,870.9461918570295,21,529.3,1128.9184669355946,116,0
1,Bacteroides caccae,bacteria,100,77.8221882457802,5,111.301,380.16966853683266,21,0
1,Bacteroides heparinolyticus,bacteria,100,201.013056447611,7,197.295,105.63948106554845,4,0
1,Bacteroides cellulosilyticus,bacteria,100,108.95106354409228,8,270.376,192.7341002512514,16,0
1,Bacteroides caecimuris,bacteria,100,163.26101619221123,11,731.913,14.239804657738505,2,0
1,Bacteroides intestinalis,bacteria,100,68.54975730585745,2,90.9533,88.75041042497487,7,0
1,Bacteroides helcogenes,bacteria,100,95.04241713420816,2,177.83,53.647636152410186,6,0
1,Coprococcus sp. ART55/1,bacteria,100,4545.478110049273,430,210.59,114.9119120054712,21,0
1,Coprococcus catus,bacteria,100,2421.760266559109,114,359.084,601.0522198557067,26,0
1,Blautia obeum,bacteria,100,2431.6950139947407,139,336.121,1954.827137084428,127,0
1,Blautia sp. SC05B48,bacteria,100,2392.287182500069,79,2497.13,18.876020127699878,2,0
1,Blautia producta,bacteria,100,397.3898974252606,28,125.875,145.7096290559289,7,0
1,Blautia hansenii,bacteria,100,259.62806631783695,18,616.324,88.08809392926611,9,0
1,Streptococcus salivarius,bacteria,100,2575.7488518113973,142,176.807,1815.078356489878,147,0
1,Streptococcus suis,bacteria,100,117.23001974045188,5,102.098,559.6574388739087,10,1
1,Streptococcus parasanguinis,bacteria,100,192.40294200339702,6,137.347,292.4127328554209,10,0
1,Streptococcus sp. FDAARGOS_192,bacteria,100,324.2039246494418,46,231.226,14.902121153447274,1,0
1,Streptococcus anginosus,bacteria,100,144.38499606451137,17,346.043,145.3784708080745,12,1
1,Streptococcus mitis,bacteria,100,227.5057162759617,2,142.743,26.161501580496324,1,1
1,Streptococcus thermophilus,bacteria,100,77.15987175007143,3,138.834,200.35073995190223,7,0
1,Streptococcus equi,bacteria,100,57.952693374517175,1,606.512,18.876020127699878,1,1
1,Streptococcus oralis,bacteria,100,37.08972375969099,2,124.537,20.200653119117415,1,1
1,Streptococcus vestibularis,bacteria,100,24.17455209337002,2,107.32,23.18107734980687,1,0
1,Streptococcus pyogenes,bacteria,100,18.544861879845495,2,166.69,13.577488162029738,1,1
1,Anaerostipes hadrus,bacteria,100,2196.572658018128,79,408.045,1313.3736109904864,56,0
1,Anaerostipes rhamnosivorans,bacteria,100,482.49756712383726,6,9611.99,39.407831494671676,1,0
1,Anaerostipes caccae,bacteria,100,80.47145422861527,3,99.0813,66.56280781873116,9,0
1,uncultured Clostridium sp.,bacteria,100,17.882545384136726,2,274.902,2568.463370358601,150,0
1,Clostridium botulinum,bacteria,100,118.8858109797238,10,105.822,28.47960931547701,1,1
1,Clostridium perfringens,bacteria,100,85.10766969857664,3,127.778,49.34257893030319,3,1
1,Clostridium sp. SY8519,bacteria,100,101.33442384344146,6,109.192,10.928222179194666,1,0
1,Clostridium beijerinckii,bacteria,100,61.92659234876978,3,82.9507,41.063622733943596,3,0
1,Clostridium butyricum,bacteria,100,69.54323204942061,4,112.757,16.889070640573575,1,0
1,Clostridium saccharoperbutylacetonicum,bacteria,100,28.47960931547701,2,94.5246,10.928222179194666,1,0
1,Anaerobutyricum hallii,bacteria,100,1910.120773624086,91,662.613,1480.6085261569501,77,0
1,Alistipes megaguti,bacteria,100,1460.7390312856871,12,4905.24,38.41435675110853,2,0
1,Alistipes shahii,bacteria,100,610.6558090434838,14,185.111,320.89234217089796,9,0
1,Alistipes finegoldii,bacteria,100,102.99021508271338,2,120.312,82.78956196359596,1,0
1,Alistipes onderdonkii,bacteria,100,112.59380427049051,6,129.738,58.28385162237156,2,0
1,Bifidobacterium pseudocatenulatum,bacteria,100,1334.2365806053126,72,146.941,1302.1142305634373,77,0
1,Bifidobacterium catenulatum,bacteria,100,331.82056435009264,16,137.765,88.41925217712048,6,0
1,Bifidobacterium adolescentis,bacteria,100,140.41109709025875,11,179.26,188.09788478129002,12,0
1,Bifidobacterium longum,bacteria,100,100.67210734773269,8,152.065,102.32789858700461,5,0
1,Bifidobacterium breve,bacteria,100,57.2903768788084,5,151.925,53.647636152410186,2,0
1,Bifidobacterium bifidum,bacteria,100,33.115824785438384,1,105.857,16.557912392719192,1,0
1,[Eubacterium] siraeum,bacteria,100,2514.4845759583363,26,758.813,82.12724546788719,5,0
1,Clostridioides difficile,bacteria,100,930.5546764708185,45,739.586,1642.8760676055983,90,1
1,Dialister hominis,bacteria,100,336.7879380679084,48,196.884,39.07667324681729,7,0
1,Dialister massiliensis,bacteria,100,147.3654202952008,5,129.135,14.239804657738505,2,0
1,Phocaeicola dorei,bacteria,100,1850.8434472581514,51,1805.57,162.26754144864807,11,0
1,Phocaeicola vulgatus,bacteria,100,362.6182814005503,19,283.246,1144.1517463368962,55,0
1,Phocaeicola salanitronis,bacteria,100,235.12235597661254,16,159.981,45.0375217081962,3,0
1,Flavonifractor plautii,bacteria,100,596.084846137891,41,128.342,1036.5253157842214,74,0
1,Intestinibaculum porci,bacteria,100,1318.0098264604478,56,797.548,12.91517166632097,3,0
1,Dysosmobacter welbionis,bacteria,100,1263.3687155644743,127,372.383,51.66068666528388,7,0
1,Erysipelatoclostridium ramosum,bacteria,100,754.3784886122864,18,169.487,470.90702844893383,24,0
1,[Clostridium] innocuum,bacteria,100,233.13540648948623,23,208.88,199.35726520833907,23,0
1,Enterocloster bolteae,bacteria,100,315.9249684530822,21,176.765,895.1207439503995,18,0
1,Enterocloster clostridioformis,bacteria,100,169.22186465359013,10,222.66,229.8238240109424,17,0
1,Caproiciproducens sp. NJN-50,bacteria,100,38.74551499896291,3,76.9529,13.577488162029738,4,0
1,Enterococcus faecium,bacteria,100,457.66069853475847,35,520.736,698.4127447248956,22,1
1,Enterococcus faecalis,bacteria,100,109.61338003980106,3,1438.52,70.86786504083814,2,1
1,Faecalibacillus intestinalis,bacteria,100,721.262663826848,23,415.343,301.0228472996349,8,0
1,Oscillibacter sp. NSJ-62,bacteria,100,934.8597336929256,76,464.713,67.88744081014869,9,0
1,Oscillibacter valericigenes,bacteria,100,235.7846724723213,11,138.351,42.388255725361134,5,0
1,Longibaculum sp. KGMB06250,bacteria,100,928.5677269836923,37,1050.06,18.213703631991113,4,0
1,Amedibacterium intestinale,bacteria,100,927.2430939922748,12,2319.38,10.265905683485899,1,0
1,Parabacteroides distasonis,bacteria,100,348.3784767428118,14,855.612,484.81567485881794,34,0
1,Odoribacter splanchnicus,bacteria,100,401.3637963995132,24,695.383,272.2120797363035,20,0
1,Intestinimonas butyriciproducens,bacteria,100,237.10930546373882,18,161.913,411.9608603308535,49,0
1,Alloprevotella sp. E39,bacteria,100,504.685169730081,29,323.431,130.14519140677285,16,0
1,[Clostridium] scindens,bacteria,100,495.08158054230387,32,397.95,92.72430939922748,8,0
1,Lachnoclostridium phocaeense,bacteria,100,320.5611839230436,17,515.219,26.823818076205093,5,0
1,[Clostridium] hylemonae,bacteria,100,142.72920482523944,9,103.398,47.35562944317689,4,0
1,Lacrimispora saccharolytica,bacteria,100,523.8923481056353,43,271.385,23.18107734980687,2,0
1,Ruthenibacterium lactatiformans,bacteria,100,398.38337216882377,30,196.526,135.1125651245886,11,0
1,Paraprevotella xylaniphila,bacteria,100,337.45025456361714,20,219.283,123.85318469753956,10,0
1,Flintibacter sp. KGMB00164,bacteria,100,422.2267660143394,34,190.157,27.817292819768245,4,0
1,Faecalitalea cylindroides,bacteria,100,386.79283349392034,35,249.566,50.00489542601196,3,0
1,Veillonella dispar,bacteria,100,447.725951099127,14,151.126,212.27243687466003,5,0
1,Veillonella parvula,bacteria,100,141.07341358596753,2,134.777,189.42251777270755,5,0
1,Veillonella atypica,bacteria,100,137.7618311074237,2,133.704,125.84013418466586,4,0
1,Hungatella hathewayi,bacteria,100,173.52692187569713,17,136.429,225.18760854098102,13,0
1,Olsenella uli,bacteria,100,20.86296961482618,3,99.3182,10.597063931340283,1,0
1,Parvimonas micra,bacteria,100,159.618275465813,3,119.626,105.63948106554845,1,1
1,Megamonas funiformis,bacteria,100,153.6574270044341,4,561.443,52.32300316099265,8,0
1,Megamonas hypermegale,bacteria,100,40.73246448608921,2,120.298,21.52528611053495,3,0
1,Petrimonas mucosa,bacteria,100,44.37520521248744,2,162.511,146.70310379949206,2,0
1,Massilistercora timonensis,bacteria,100,164.25449093577438,5,119.389,11.25938042704905,1,0
1,Turicibacter sanguinis,bacteria,100,39.407831494671676,2,115.342,101.00326559558707,2,0
1,Selenomonas ruminantium,bacteria,100,75.17292226294514,7,168.815,71.5301815365469,8,0
1,Acidaminococcus intestini,bacteria,100,72.19249803225568,2,409.454,68.21859905800308,2,0
1,Acidaminococcus fermentans,bacteria,100,118.8858109797238,10,118.038,15.895595897010425,2,0
1,Muribaculum intestinale,bacteria,100,93.05546764708185,9,121.695,17.551387136282344,3,0
1,Parolsenella catena,bacteria,100,60.933117605206625,4,117.957,23.18107734980687,1,0
1,Christensenella minuta,bacteria,100,47.68678769103127,4,125.54,12.91517166632097,1,0
1,Akkermansia muciniphila,bacteria,100,83.45187845930472,7,263.955,38.41435675110853,3,0
1,Ligilactobacillus salivarius,bacteria,100,89.74388516853803,3,125.684,19.207178375554264,2,0
1,Ligilactobacillus ruminis,bacteria,100,25.168026836933173,1,118.787,39.07667324681729,1,0
1,Tannerella forsythia,bacteria,100,38.41435675110853,1,67.35,13.246329914175353,1,1
1,Butyrivibrio proteoclasticus,bacteria,100,63.5823835880417,3,115.368,31.12887529831208,2,0
1,Butyrivibrio fibrisolvens,bacteria,100,35.10277427256469,1,78.1392,50.00489542601196,5,0
1,Megasphaera stantonii,bacteria,100,68.21859905800308,7,192.958,22.849919101952484,3,0
1,Megasphaera elsdenii,bacteria,100,77.8221882457802,4,77.5667,11.25938042704905,1,0
1,Coprobacter sp. 2CBH44,bacteria,100,68.88091555371184,5,646.834,12.91517166632097,1,0
1,Porphyromonas cangingivalis,bacteria,100,22.18760260624372,2,111.471,47.68678769103127,6,0
1,Bacillus coagulans,bacteria,100,24.17455209337002,1,179.391,10.265905683485899,4,0
1,Anaerocolumna sp. CTTW,bacteria,100,37.08972375969099,2,79.3971,12.91517166632097,1,0
1,Fretibacterium fastidiosum,bacteria,100,29.14192581118578,2,167.339,12.584013418466586,1,0
1,Listeria monocytogenes,bacteria,100,16.22675414486481,1,97.6842,13.246329914175353,1,1
1,Escherichia coli,bacteria,8.824669100551212,1256.083234111678,16,132.402,953.0734373249167,14,1
1,Lactococcus garvieae,bacteria,100,13.908646409884122,1,136.711,13.908646409884122,2,0
1,Salmonella enterica,bacteria,7.591686111132329,40.40130623823483,3,105.284,56.62806038309964,1,1
tax_level,name,domain,Z_score,nt_rpm,nt_contigs,nt_alignment_length,nr_rpm,nr_contigs,known_pathogen
1,Prevotella copri,bacteria,100,176879.27222155393,4267,1398.36,151009.65634785674,5452,0
1,Prevotella intermedia,bacteria,100,1854.356832446224,25,1050.77,477.7857097327124,8,1
1,Prevotella ruminicola,bacteria,100,448.0872810539714,12,180.323,751.2723386644153,4,0
1,Prevotella denticola,bacteria,100,499.65158579288436,7,113.328,91.37978054997232,2,0
1,Prevotella jejuni,bacteria,100,489.534538660566,11,715.669,12.075185286960627,1,0
1,Prevotella fusca,bacteria,100,275.1184107272381,9,682.675,35.57284314266779,1,0
1,Faecalibacterium prausnitzii,bacteria,100,30589.055182744127,3384,357.429,30651.062890974463,3869,0
1,uncultured Faecalibacterium sp.,bacteria,100,24.150370573921254,2,860.604,279.6873997547367,34,0
1,Phocaeicola dorei,bacteria,100,36023.54127459462,3873,759.139,15982.649974549266,2286,0
1,Phocaeicola vulgatus,bacteria,100,2979.6335586473115,176,1370.24,14451.059581259908,1256,0
1,Lachnospiraceae bacterium sunii NSJ-8,bacteria,100,38106.34755841578,3511,739.763,5727.8804586877295,563,0
1,[Eubacterium] rectale,bacteria,100,13061.434204182115,1434,368.527,19474.663016994637,2828,0
1,Lachnospiraceae bacterium,bacteria,100,10127.816892168896,1485,579.823,1061.310879816107,98,0
1,Lachnospiraceae bacterium oral taxon 500,bacteria,100,175.90607755869672,9,137.194,91.05342419086527,7,0
1,Lachnospiraceae bacterium NSJ-29,bacteria,100,214.4161279333279,12,612.169,39.16276309284528,4,0
1,Lachnospiraceae bacterium NSJ-38,bacteria,100,115.20379476478652,17,238.843,18.60231246910151,1,0
1,Lachnospiraceae bacterium TB5,bacteria,100,76.69374439015533,4,112.942,15.338748878031067,3,0
